source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
3834532851815789696,149.6897844128719,0.19232231579761552,1.711098296077942,0.18056660732256466,0.15626813634660044,0.20890135381323058,17.82297,0.9670563,,,NOT_AVAILABLE,,
3834526155961506048,149.75152850905127,0.3860652880305761,1.5762535627623648,0.6334196780470642,1.9289506299541426,0.22911969215849895,18.15571,2.6284142,,,NOT_AVAILABLE,,
3834532680017098112,149.7580996176813,1.4914738457969043,1.716563738163781,2.819464074531609,,,18.537138,2.7851315,,,NOT_AVAILABLE,,
3834526701422608256,149.79113574737372,0.0683542427061419,1.6185025975635492,0.07302274362353309,0.8187497731908988,0.10285724071071388,16.487816,1.1409674,,,NOT_AVAILABLE,4969.0,0.197
3834721761657201152,149.65039286634698,0.7687749064643593,1.781646548618126,0.7521168242233081,-0.8515888316356656,0.8080240115259913,19.90994,1.7437,,,NOT_AVAILABLE,,
3834721422354609536,149.69165143641564,9.242839556104343,1.7940208296802138,17.769802909366987,,,16.60658,0.83688927,,,NOT_AVAILABLE,5712.0303,
3834735922164209664,149.4148461958159,0.06307045837050101,1.8056361033744035,0.04033582902672566,2.6027999614713395,0.06926884701456335,14.191198,1.2860994,,,NOT_AVAILABLE,5021.79,0.4533
3834527251178421504,149.8789299898706,0.30835234213275403,1.6166356883588446,0.2852255208507444,0.7464263979027911,0.4699374095969671,19.072393,2.3216724,,,NOT_AVAILABLE,,
3834724750954457856,149.47283001890068,0.7906686569149498,1.8360296659322608,0.8887910522762071,0.16296869584436677,0.6857361861324202,19.781454,0.7860279,,,NOT_AVAILABLE,,
3834532130261284480,149.848205665771,0.16930663639537513,1.7204688247964863,0.18860237727319507,3.746720179090402,0.2171818480474626,18.076498,2.8713837,,,NOT_AVAILABLE,,
3834532581232115840,149.71685457035008,4.333765054356588,1.6994750878761533,8.253501142575756,,,20.529871,1.8286915,,,NOT_AVAILABLE,,
3834532748736575488,149.7378387495148,0.1405033868910418,1.726181740303265,0.1230914426534739,1.2373617828089087,0.22280306636728195,17.53534,1.8612556,,,NOT_AVAILABLE,,
3834726297142797056,149.52147564145605,17.364649845824463,1.850241440193726,30.849063917086756,,,20.606611,0.5162487,,,NOT_AVAILABLE,,
3834712931204541184,149.4572947114058,14.064106608903565,1.6367756984665127,30.106430158736025,,,20.274656,1.270462,,,NOT_AVAILABLE,,
3834723032967507840,149.49114451097344,1.6746952999060851,1.7453545975384297,2.315387746439288,,,20.179083,0.87485695,,,NOT_AVAILABLE,,
3834514778594674944,149.98141696401746,4.849495529160939,1.5734166122710136,9.348909472518011,,,20.662367,1.3643208,,,NOT_AVAILABLE,,
3834726748114056448,149.62171337033686,1.9907948166084495,1.8972083833160094,2.6440695842385717,,,20.394733,1.2668762,,,NOT_AVAILABLE,,
3834526667062866560,149.783099987176,1.0625622063409015,1.6004275401130457,2.045574636281421,,,18.644386,2.4336586,,,NOT_AVAILABLE,,
3834524502399351936,149.6197818880662,0.5509469859711964,1.6153461170169114,0.8274533946231284,0.4236189087744605,0.32824790747614324,18.928555,1.7697315,,,NOT_AVAILABLE,,
3834725992199812224,149.6322244208539,0.46361134423756245,1.8862214358116784,0.6216068976422375,0.4228331124802222,0.2779348749299297,18.221966,0.87129784,,,NOT_AVAILABLE,,
3834530485288630528,149.66689619019056,2.8444802784252023,1.6417357530735275,4.758175463934414,,,20.809017,1.6417751,,,NOT_AVAILABLE,,
3834532439498931072,149.7977203670587,5.951407933903829,1.7400788948124497,11.401157428687123,,,20.54973,1.5457458,,,NOT_AVAILABLE,,
3834529866813339776,149.72368083280887,2.161432595792289,1.628400551109298,3.697296174471067,,,20.399712,1.8790436,,,NOT_AVAILABLE,,
3834523510261160448,149.60297874359188,0.6416873585488827,1.5733276459714267,0.7911914666771604,1.7983693103328802,0.5678870806829851,19.69014,2.2009468,,,NOT_AVAILABLE,,
3834716951294802560,149.44066592104025,15.086635787062487,1.710499977709068,31.16581399955601,,,20.474985,0.9058132,,,NOT_AVAILABLE,,
3834727057351702144,149.5839304598141,0.04661192733662253,1.9232463640485544,0.04051436743904712,0.9276743669641047,0.06204003796219792,12.348668,1.0403671,41.345158808598654,0.4191884624863384,NOT_AVAILABLE,5143.745,
3834532989254744832,149.70673782112465,0.8282319018080566,1.739371856242595,0.9462730975199167,0.6076377741059902,1.2953752676388703,20.115501,2.0602398,,,NOT_AVAILABLE,,
3834723995040198400,149.4836045866394,1.439083094901963,1.7918639961411198,2.5017177293528254,,,20.021603,1.766283,,,NOT_AVAILABLE,,
3834520314805986304,149.6893377175777,0.03711827199822887,1.5549409487976695,0.040355155539930555,1.8867916865266814,0.04651472266472068,12.081446,0.71953297,4.222559837286214,0.6529949398556911,NOT_AVAILABLE,6055.0,0.5377
3834515160844755328,149.92292996195386,2.7907018957023713,1.5778468080766035,5.169984853764467,,,20.506449,2.27594,,,NOT_AVAILABLE,,
