Ra (deg),Dec (deg),Modulus (deg),angle (rad),x_err (deg),y_err (deg)
149.9467029943546,1.5851249806126493,3.319884730139967e-06,0.6760759564585997,2.5896234205902147e-06,2.0773745836866198e-06
149.4262012312981,1.6230845628750992,6.819232953583903e-06,-0.20876409835530196,6.671172428696082e-06,-1.4132927870225132e-06
149.62774268727878,1.8666135151840382,5.1370633244645026e-06,0.08427783658628021,5.118830472383706e-06,4.324282536494195e-07
149.6365251328793,1.5718158893050092,6.088286430115064e-06,-0.7521616160874736,4.445750278136984e-06,-4.159631728839486e-06
149.63097594028363,1.570552207605715,7.3838146094994965e-06,-0.6581833316492163,5.841370864345663e-06,-4.516536794119119e-06
149.57076301806478,1.8528574043561372,8.116023100091064e-06,-0.05322062642634796,8.104531758590383e-06,-4.3173595543066767e-07
149.54788986374874,1.912641012590432,1.0843687823790858e-05,-0.0475567376856227,1.0831427857738163e-05,-5.154960547315568e-07
149.4495248301181,1.8533939269456288,8.11895280908463e-06,0.03700789798538525,8.113393647590783e-06,3.0039679654869644e-07
149.54980624104346,1.5710079742877903,6.181779523324091e-06,-0.6702476422767114,4.844461926722943e-06,-3.839998270249723e-06
149.42934751923485,1.6282393127158257,6.924403952627751e-06,-0.6792537716948389,5.38747519840399e-06,-4.3499978259475824e-06
149.4309110403381,1.851348719832139,5.987871492499077e-06,0.2574996957353292,5.790449790765706e-06,1.5248922031751988e-06
150.02379433630819,1.5632774056579375,3.722114326209881e-06,1.4790650256672153,3.409557507438876e-07,3.70646519387563e-06
149.45166795496542,1.6241418560682095,6.985981875101666e-06,-0.8743940748494436,4.481240608811277e-06,-5.359330682574992e-06
149.46555483162373,1.8700650250727846,7.234326278471198e-06,0.3329407405294818,6.837055622099797e-06,2.3643491966485186e-06
149.51511652460982,1.9294912371974875,9.197059084862242e-06,0.20341172421319817,9.00744396403752e-06,1.85791524165424e-06
149.5107063852006,1.5743766427016406,1.0150967028551237e-05,-0.7403317035912793,7.493899175869956e-06,-6.847160488598902e-06
149.88270851354903,1.5659890661030886,3.418029281415593e-06,2.4409572768213734,-2.6128533932023856e-06,2.2036155096216703e-06
149.54502574053694,1.5504269066609448,3.198578941428862e-06,-0.6096708272827278,2.6223119107271486e-06,-1.8314986998113625e-06
149.87318772718072,1.5992495250881822,1.919872078384917e-06,0.0053051326632215555,1.9198450615931506e-06,1.0185128296313906e-08
149.55989731940875,1.6631083792102532,6.815488651685792e-06,-0.46830680878091596,6.081691111603504e-06,-3.0763482872231407e-06
149.67868920578496,1.561259133231435,1.4516304467516781e-06,0.10342917235675025,1.4438728896948305e-06,1.4987338770033887e-07
149.52732103303495,1.5961590160681456,4.805233506478693e-06,-0.47125854731986677,4.281451538190595e-06,-2.18161448883869e-06
149.853253016627,1.579392262048502,5.710050396570964e-06,0.8416107029827603,3.8043928043407504e-06,4.25808301018904e-06
149.47701185607033,1.9882909123106618,9.453742669486e-06,0.18492722540286585,9.292552903161777e-06,1.7383069357279624e-06
149.516095629806,1.699763483332593,5.5153209479013144e-06,-0.24995676207523326,5.343921969824805e-06,-1.3642811802494492e-06
149.5019702003025,1.625942795534478,8.610926334863868e-06,-0.6642887449142566,6.779859972994018e-06,-5.3086298694715595e-06
149.5453321365733,1.6681003857971373,4.8510051565296254e-06,-0.08927459114660961,4.8316868515030365e-06,-4.324964713031676e-07
149.4940779759804,1.9140874267322436,4.022880677211349e-06,0.10222473627201968,4.001879631232441e-06,4.105220581251956e-07
149.6067864439958,1.620711694215654,3.829074980775951e-06,-0.4683417086537162,3.4167528326634056e-06,-1.7284719520116454e-06
149.52322191434686,1.824665454447206,7.045464430120127e-06,0.20162248531867527,6.902744104309022e-06,1.4109191566191726e-06
149.65458309370345,1.5990081472679276,4.784276466663369e-06,0.4086856353937805,4.390262347442331e-06,1.9012884657776397e-06
150.0339370166821,1.551809654270363,5.291466332915727e-06,1.4132656832725414,8.301247476083518e-07,5.2259457379300045e-06
149.85674257115676,1.5547777701340906,4.102725208283277e-06,1.5893311978502715,-7.603912877129915e-08,4.102020500384995e-06
149.76952942459985,1.640868461592144,4.3887454357013125e-06,0.43535423274897556,3.979366368866977e-06,1.8508727135380099e-06
149.6903186981208,1.8156370098605097,4.834400071984329e-06,0.3955847496823976,4.461046074766273e-06,1.8629256492985746e-06
149.80763036100407,1.6013847954526357,3.7057387890835936e-06,1.6059952343793569,-1.3041102420174866e-07,3.7034433892912944e-06
149.9124511237534,1.6193271989486004,5.561073098611507e-06,0.47621929439133087,4.9423171333273785e-06,2.549320568645541e-06
149.4919486537938,1.657238174147413,4.967549596270048e-06,-0.3336981918340426,4.693527159815858e-06,-1.6270684655150802e-06
149.60290145967275,1.6028302001470047,2.598589594937832e-06,-0.2760481275973336,2.5002071311064356e-06,-7.082599695618086e-07
149.4228697092133,1.6537837450325885,1.3666124447965644e-06,1.15003555150335,5.581996731507388e-07,1.2474144055474312e-06
149.72732780053343,1.7332813563627016,5.337722469156893e-06,0.5412763305089312,4.574704519200168e-06,2.750156308239937e-06
149.67819577533643,1.6490130756148245,2.6738709315541514e-06,-0.16434967630526542,2.6378404243132536e-06,-4.374741757739997e-07
149.7172439622697,1.7594657277036434,5.33893095468822e-06,0.4695939140118904,4.761003026487742e-06,2.415995430604667e-06
149.72759395425808,1.7202483445708934,5.337317274236514e-06,0.2681471209686403,5.146580036807791e-06,1.4140967472542343e-06
149.65622190808062,1.6784854664832112,7.707886129930708e-06,0.12957136327519897,7.643273761459568e-06,9.959291136230064e-07
149.57183825176583,1.6557842387591732,4.381728965045065e-06,-0.02775104325438296,4.380041843887739e-06,-1.2158194317990478e-07
149.5528396160734,1.6922873583998506,3.064867762071101e-06,-0.37283861927647116,2.8543024654936744e-06,-1.1164102446947766e-06
149.68275451393666,1.7092347751913615,5.16123398251501e-06,0.5818432225805574,4.3119586052853265e-06,2.836432479114137e-06
149.71716538927694,1.6573399709865402,6.130585379447273e-06,0.6076430010854557,5.033185999536727e-06,3.500159394764779e-06
